"id","hoard","hoardName","latitude","longitude","country","terminalYear1","terminalYear2","RIC Reference","OCRE Reference","period","reign","person","mint","denomination","material","startingDate","endingDate","dateText","issue","officina","obverseInscription","obverseMintMark","obverseDescription","reverseInscription","reverseMintMark","reverseDescription","weight","quantity","diameter","axis","imitation","latestCoin","intruder","toCheck","condition","aspects","additionalFields","container","comment"
"262024","12868","MONTE DE NOSSA SENHORA DA PIEDADE","41.293","-7.519","Portugal","","79","","","Imperial","Titus","Titus (Augustus)","","Denarius","Silver","","","","","","","","","","","","","2","","","","","","","","","","",""
"263397","4825","MONTE DO CAVALEIRO","37.138","-8.02","Portugal","281","282","","","Imperial","","Gallienus (Augustus)","Siscia","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","2","","","","","","","","","","",""
"263398","4825","MONTE DO CAVALEIRO","37.138","-8.02","Portugal","281","282","","","Imperial","","Gallienus (Augustus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","30","","","","","","","","","","",""
"263399","4825","MONTE DO CAVALEIRO","37.138","-8.02","Portugal","281","282","","","Imperial","","Gallienus (Augustus)","Milan (Mediolanum)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"263400","4825","MONTE DO CAVALEIRO","37.138","-8.02","Portugal","281","282","","","Imperial","","Salonina (Augusta)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"263401","4825","MONTE DO CAVALEIRO","37.138","-8.02","Portugal","281","282","","","Imperial","","Claudius II (Augustus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","35","","","","","","","","","","",""
"263402","4825","MONTE DO CAVALEIRO","37.138","-8.02","Portugal","281","282","","","Imperial","","Claudius II (Augustus)","Milan (Mediolanum)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","4","","","","","","","","","","",""
"263403","4825","MONTE DO CAVALEIRO","37.138","-8.02","Portugal","281","282","","","Imperial","","Claudius II (Augustus)","Siscia","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","2","","","","","","","","","","",""
"263404","4825","MONTE DO CAVALEIRO","37.138","-8.02","Portugal","281","282","","","Imperial","","Claudius II (Augustus)","Cyzicus (Mysia)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"263405","4825","MONTE DO CAVALEIRO","37.138","-8.02","Portugal","281","282","","","Imperial","","Quintillus (Augustus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","4","","","","","","","","","","",""
"263406","4825","MONTE DO CAVALEIRO","37.138","-8.02","Portugal","281","282","","","Imperial","","Claudius II (Divus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","2","","","","","","","","","","",""
"263407","4825","MONTE DO CAVALEIRO","37.138","-8.02","Portugal","281","282","","","Imperial","","Claudius II (Divus)","Uncertain","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","2","","","","","","","","","","",""
"263408","4825","MONTE DO CAVALEIRO","37.138","-8.02","Portugal","281","282","","","Imperial","","Aurelian (Augustus)","Cyzicus (Mysia)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"263409","4825","MONTE DO CAVALEIRO","37.138","-8.02","Portugal","281","282","","","Imperial","","Aurelian (Augustus)","Siscia","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"263410","4825","MONTE DO CAVALEIRO","37.138","-8.02","Portugal","281","282","","","Imperial","","Severina (Augusta)","Rome","Denarius","Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"263411","4825","MONTE DO CAVALEIRO","37.138","-8.02","Portugal","281","282","","","Imperial","","Probus (Augustus)","Rome","Denarius","Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"203406","8482","MONTE DO SENHOR DOS PERDIDOS","40.27","-8.281","Portugal","14","37","","","Republican","Republic","","","Denarius","Silver","","","","","","","","","","","","","10","","","","","","","","","","",""
"203407","8482","MONTE DO SENHOR DOS PERDIDOS","40.27","-8.281","Portugal","14","37","","","Imperial","Augustus","","","Denarius","Silver","","","","","","","","","","","","","5","","","","","","","","","","",""
"203408","8482","MONTE DO SENHOR DOS PERDIDOS","40.27","-8.281","Portugal","14","37","","","Imperial","Tiberius","","","Denarius","Silver","","","","","","","","","","","","","11","","","","","","","","","","",""
"203409","8483","MOSTEIRÔ","41.255146","-7.700003","Portugal","14","37","","","Imperial","Augustus","Augustus (Augustus)","","Denarius","Silver","","","","","","","","","","","","","40","","","","","","","","","","",""
"203410","8483","MOSTEIRÔ","41.255146","-7.700003","Portugal","14","37","","","Imperial","Tiberius","Tiberius (Augustus)","","Denarius","Silver","","","","","","","","","","","","","88","","","","","","","","","","",""
"262964","12932","NORTE DE PORTUGAL","","","Portugal","260","269","","","Imperial","Valerian I and Gallienus","Valerian I (Augustus)","Samosata (Commagene)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","4","","","","","","","","","","",""
"262965","12932","NORTE DE PORTUGAL","","","Portugal","260","269","","","Imperial","Valerian I and Gallienus","Valerian I (Augustus)","Antioch (Syria)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","2","","","","","","","","","","",""
"262966","12932","NORTE DE PORTUGAL","","","Portugal","260","269","","","Imperial","Valerian I and Gallienus","Valerian I (Augustus)","Cologne","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"262967","12932","NORTE DE PORTUGAL","","","Portugal","260","269","","","Imperial","Valerian I and Gallienus","Valerian I (Augustus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"262968","12932","NORTE DE PORTUGAL","","","Portugal","260","269","","","Imperial","Valerian I and Gallienus","Valerian II (Caesar)","Antioch (Syria)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"262969","12932","NORTE DE PORTUGAL","","","Portugal","260","269","","","Imperial","Gallienus (sole)","Gallienus (Augustus)","Antioch (Syria)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","4","","","","","","","","","","",""
"262970","12932","NORTE DE PORTUGAL","","","Portugal","260","269","","","Imperial","Gallienus (sole)","Gallienus (Augustus)","Samosata (Commagene)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"262971","12932","NORTE DE PORTUGAL","","","Portugal","260","269","","","Imperial","Gallienus (sole)","Salonina (Augusta)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"262972","12932","NORTE DE PORTUGAL","","","Portugal","260","269","","","Imperial","Postumus","Postumus (Augustus)","Cologne","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","8","","","","","","","","","","",""
"262973","12932","NORTE DE PORTUGAL","","","Portugal","260","269","","","Imperial","Postumus","Postumus (Augustus)","Trier (Treveri)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","2","","","","","","","","","","",""
"262974","12932","NORTE DE PORTUGAL","","","Portugal","260","269","","","Imperial","Gallienus (sole)","Salonina (Augusta)","Samosata (Commagene)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"262204","12888","NORTE DE PORTUGAL","41.31","-7.742","Portugal","154","157","","","Imperial","Nero","Nero (Augustus)","","Sestertius","Brass","","","","","","","","","","","","","1","","","","","","","","","","",""
"262213","12888","NORTE DE PORTUGAL","41.31","-7.742","Portugal","154","157","","","Imperial","Hadrian","Sabina (Augusta)","","Sestertius","Brass","","","","","","","","","","","","","1","","","","","","","","","","",""
"262219","12888","NORTE DE PORTUGAL","41.31","-7.742","Portugal","154","157","","","Imperial","Antoninus Pius","Marcus Aurelius (Caesar)","","As","Copper","","","","","","","","","","","","","2","","","","","","","","","","",""
"262218","12888","NORTE DE PORTUGAL","41.31","-7.742","Portugal","154","157","","","Imperial","Antoninus Pius","Marcus Aurelius (Caesar)","","Sestertius","Brass","","","","","","","","","","","","","1","","","","","","","","","","",""
"262217","12888","NORTE DE PORTUGAL","41.31","-7.742","Portugal","154","157","","","Imperial","Antoninus Pius","Faustina I (Diva)","","Dupondius","Brass","","","","","","","","","","","","","1","","","","","","","","","","",""
"262216","12888","NORTE DE PORTUGAL","41.31","-7.742","Portugal","154","157","","","Imperial","Antoninus Pius","Faustina I (Diva)","","Sestertius","Brass","","","","","","","","","","","","","1","","","","","","","","","","",""
"262215","12888","NORTE DE PORTUGAL","41.31","-7.742","Portugal","154","157","","","Imperial","Antoninus Pius","Antoninus Pius (Augustus)","","Dupondius","Brass","","","","","","","","","","","","","1","","","","","","","","","","",""
"262214","12888","NORTE DE PORTUGAL","41.31","-7.742","Portugal","154","157","","","Imperial","Antoninus Pius","Antoninus Pius (Augustus)","","Sestertius","Brass","","","","","","","","","","","","","4","","","","","","","","","","",""
"262212","12888","NORTE DE PORTUGAL","41.31","-7.742","Portugal","154","157","","","Imperial","Hadrian","Hadrian (Augustus)","","As","Copper","","","","","","","","","","","","","8","","","","","","","","","","",""
"262205","12888","NORTE DE PORTUGAL","41.31","-7.742","Portugal","154","157","","","Imperial","Nerva","Nerva (Augustus)","","Sestertius","Brass","","","","","","","","","","","","","1","","","","","","","","","","",""
"262211","12888","NORTE DE PORTUGAL","41.31","-7.742","Portugal","154","157","","","Imperial","Hadrian","Hadrian (Augustus)","","Dupondius","Brass","","","","","","","","","","","","","4","","","","","","","","","","",""
"262210","12888","NORTE DE PORTUGAL","41.31","-7.742","Portugal","154","157","","","Imperial","Hadrian","Hadrian (Augustus)","","Sestertius","Brass","","","","","","","","","","","","","17","","","","","","","","","","",""
"262209","12888","NORTE DE PORTUGAL","41.31","-7.742","Portugal","154","157","","","Imperial","Trajan","Trajan (Augustus)","","As","Copper","","","","","","","","","","","","","3","","","","","","","","","","",""
"262208","12888","NORTE DE PORTUGAL","41.31","-7.742","Portugal","154","157","","","Imperial","Trajan","Trajan (Augustus)","","Dupondius","Brass","","","","","","","","","","","","","3","","","","","","","","","","",""
"262207","12888","NORTE DE PORTUGAL","41.31","-7.742","Portugal","154","157","","","Imperial","Trajan","Trajan (Augustus)","","Sestertius","Brass","","","","","","","","","","","","","5","","","","","","","","","","",""
"262206","12888","NORTE DE PORTUGAL","41.31","-7.742","Portugal","154","157","","","Imperial","Nerva","Nerva (Augustus)","","Dupondius","Brass","","","","","","","","","","","","","1","","","","","","","","","","",""
"262220","12888","NORTE DE PORTUGAL","41.31","-7.742","Portugal","154","157","","","Imperial","Antoninus Pius","Faustina II (Augusta)","","Sestertius","Brass","","","","","","","","","","","","","1","","","","","","","","","","",""
"263272","12953","POBLADO DE O CASTELO","42.3431622","-8.0877859","Portugal","270","","","","Imperial","","Hadrian (Augustus)","","Sestertius","Brass","","","","","","","","","","","","","1","","","","","","","","","","",""
"263271","12953","POBLADO DE O CASTELO","42.3431622","-8.0877859","Portugal","270","","","","Imperial","","Claudius I (Augustus)","","As","Copper","","","","","","","","","","","","","1","","","","","","","","","","",""
"263273","12953","POBLADO DE O CASTELO","42.3431622","-8.0877859","Portugal","270","","","","Imperial","","Claudius II (Augustus)","","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"263274","12953","POBLADO DE O CASTELO","42.3431622","-8.0877859","Portugal","270","","","","Imperial","","Quintillus (Augustus)","","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"263270","12953","POBLADO DE O CASTELO","42.3431622","-8.0877859","Portugal","270","","","","Provincial","","Augustus (Augustus)","Emerita","As","Copper","","","","","","","","","","","","","2","","","","","","","","","","",""
"261998","12862","POCARIÇA","40.366","-8.584","Portugal","-2","4","","","Republican","","Uncertain ","","Denarius","Silver","","","","","","","","","","","","","2","","","","","","","","","","",""
"261999","12862","POCARIÇA","40.366","-8.584","Portugal","-2","4","","","Imperial","Augustus","Augustus (Augustus)","","Denarius","Silver","","","","","","","","","","","","","16","","","","","","","","","","",""
"236249","9795","QUINTA DA MADEIRA","40.28","-7.492","Portugal","-136","","","","Republican","","","","Denarius","Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"236250","9795","QUINTA DA MADEIRA","40.28","-7.492","Portugal","-136","","","","Imperial","","Augustus (Augustus)","","Denarius","Silver","","","","","","","","","","","","","8","","","","","","","","","","",""
"262703","12925","QUINTA DAS CORTES","41.159","-8.097","Portugal","253","260","","","Imperial","Domitian","Domitian (Augustus)","","Sestertius","Brass","","","","","","","","","","","","","1","","","","","","","","","","",""
"262704","12925","QUINTA DAS CORTES","41.159","-8.097","Portugal","253","260","","","Imperial","Trajan","Trajan (Augustus)","","Sestertius","Brass","","","","","","","","","","","","","1","","","","","","","","","","",""
"262705","12925","QUINTA DAS CORTES","41.159","-8.097","Portugal","253","260","","","Imperial","Hadrian","Hadrian (Augustus)","","Sestertius","Brass","","","","","","","","","","","","","2","","","","","","","","","","",""
"262706","12925","QUINTA DAS CORTES","41.159","-8.097","Portugal","253","260","","","Imperial","Antoninus Pius","Antoninus Pius (Augustus)","","Sestertius","Brass","","","","","","","","","","","","","4","","","","","","","","","","",""
"262707","12925","QUINTA DAS CORTES","41.159","-8.097","Portugal","253","260","","","Imperial","Antoninus Pius","Faustina I (Diva)","","Sestertius","Brass","","","","","","","","","","","","","1","","","","","","","","","","",""
